igr	n_isolates	prevalence	avg_len	is_core_igr
Cluster_3711	1	0.0008		False
Cluster_8228	1	0.0008		False
Cluster_6371	1	0.0008		False
Cluster_8503	1	0.0008		False
Cluster_11685	1	0.0008		False
Cluster_17153	1	0.0008		False
Cluster_20930	1	0.0008		False
Cluster_21818	1	0.0008		False
Cluster_11092	1	0.0008		False
Cluster_6260	1	0.0008		False
Cluster_25468	1	0.0008		False
Cluster_16876	1	0.0008		False
Cluster_15855	1	0.0008		False
Cluster_2717	1	0.0008		False
Cluster_15278	1	0.0008		False
Cluster_13175	1	0.0008		False
Cluster_25753	1	0.0008		False
Cluster_9053	1	0.0008		False
Cluster_5178	1	0.0008		False
Cluster_17524	1	0.0008		False
Cluster_8152	1	0.0008		False
Cluster_14545	1	0.0008		False
Cluster_25833	1	0.0008		False
Cluster_9456	1	0.0008		False
Cluster_25383	1	0.0008		False
Cluster_15591	1	0.0008		False
Cluster_24655	1	0.0008		False
Cluster_11920	1	0.0008		False
Cluster_10663	1	0.0008		False
Cluster_1313	1	0.0008		False
Cluster_15266	1	0.0008		False
Cluster_19918	1	0.0008		False
Cluster_3048	1	0.0008		False
Cluster_9085	1	0.0008		False
Cluster_9476	1	0.0008		False
Cluster_9913	1	0.0008		False
Cluster_16962	1	0.0008		False
Cluster_20448	1	0.0008		False
Cluster_21345	1	0.0008		False
Cluster_8172	1	0.0008		False
Cluster_19812	1	0.0008		False
Cluster_17724	1	0.0008		False
Cluster_8136	1	0.0008		False
Cluster_13032	1	0.0008		False
Cluster_14745	1	0.0008		False
Cluster_7023	1	0.0008		False
Cluster_22964	1	0.0008		False
Cluster_15979	1	0.0008		False
Cluster_6738	1	0.0008		False
Cluster_4659	1	0.0008		False
Cluster_10911	1	0.0008		False
Cluster_11766	1	0.0008		False
Cluster_1641	1	0.0008		False
Cluster_6783	1	0.0008		False
Cluster_18393	1	0.0008		False
Cluster_25124	1	0.0008		False
Cluster_4470	1	0.0008		False
Cluster_6500	1	0.0008		False
Cluster_15791	1	0.0008		False
Cluster_1461	1	0.0008		False
Cluster_24366	1	0.0008		False
Cluster_22632	1	0.0008		False
Cluster_14762	1	0.0008		False
Cluster_19132	1	0.0008		False
Cluster_16305	1	0.0008		False
Cluster_25295	1	0.0008		False
Cluster_23198	1	0.0008		False
Cluster_17775	1	0.0008		False
Cluster_16634	1	0.0008		False
Cluster_9303	1	0.0008		False
Cluster_402	1	0.0008		False
Cluster_16945	1	0.0008		False
Cluster_2377	1	0.0008		False
Cluster_24241	1	0.0008		False
Cluster_18957	1	0.0008		False
Cluster_14331	1	0.0008		False
Cluster_19121	1	0.0008		False
Cluster_22621	1	0.0008		False
Cluster_5885	1	0.0008		False
Cluster_1785	1	0.0008		False
Cluster_23278	1	0.0008		False
Cluster_25175	1	0.0008		False
Cluster_7336	1	0.0008		False
Cluster_4690	1	0.0008		False
Cluster_21731	1	0.0008		False
Cluster_3371	1	0.0008		False
Cluster_5767	1	0.0008		False
Cluster_80	1	0.0008		False
Cluster_6711	1	0.0008		False
Cluster_23855	1	0.0008		False
Cluster_21522	1	0.0008		False
Cluster_14395	1	0.0008		False
Cluster_25113	1	0.0008		False
Cluster_17575	1	0.0008		False
Cluster_23643	1	0.0008		False
Cluster_721	1	0.0008		False
Cluster_21795	1	0.0008		False
Cluster_19376	1	0.0008		False
Cluster_14562	1	0.0008		False
Cluster_18826	1	0.0008		False
Cluster_22081	1	0.0008		False
Cluster_6001	1	0.0008		False
Cluster_7352	1	0.0008		False
Cluster_6587	1	0.0008		False
Cluster_1381	1	0.0008		False
Cluster_12430	1	0.0008		False
Cluster_8886	1	0.0008		False
Cluster_13553	1	0.0008		False
Cluster_3775	1	0.0008		False
Cluster_1903	1	0.0008		False
Cluster_17939	1	0.0008		False
Cluster_8977	1	0.0008		False
Cluster_6315	1	0.0008		False
Cluster_21531	1	0.0008		False
Cluster_3351	1	0.0008		False
Cluster_15341	1	0.0008		False
Cluster_3966	1	0.0008		False
Cluster_16429	1	0.0008		False
Cluster_18743	1	0.0008		False
Cluster_21669	1	0.0008		False
Cluster_4499	1	0.0008		False
Cluster_18285	1	0.0008		False
Cluster_15901	1	0.0008		False
Cluster_5884	1	0.0008		False
Cluster_19301	1	0.0008		False
Cluster_11695	1	0.0008		False
Cluster_3851	1	0.0008		False
Cluster_10467	1	0.0008		False
Cluster_8229	1	0.0008		False
Cluster_7852	1	0.0008		False
Cluster_11082	1	0.0008		False
Cluster_18553	1	0.0008		False
Cluster_1881	1	0.0008		False
Cluster_24251	1	0.0008		False
Cluster_19941	1	0.0008		False
Cluster_6892	1	0.0008		False
Cluster_13285	1	0.0008		False
Cluster_5781	1	0.0008		False
Cluster_3754	1	0.0008		False
Cluster_24190	1	0.0008		False
Cluster_797	1	0.0008		False
Cluster_20277	1	0.0008		False
Cluster_18307	1	0.0008		False
Cluster_7069	1	0.0008		False
Cluster_17917	1	0.0008		False
Cluster_13743	1	0.0008		False
Cluster_2857	1	0.0008		False
Cluster_16660	1	0.0008		False
Cluster_16125	1	0.0008		False
Cluster_20197	1	0.0008		False
Cluster_5179	1	0.0008		False
Cluster_24270	1	0.0008		False
Cluster_20282	1	0.0008		False
Cluster_24369	1	0.0008		False
Cluster_9967	1	0.0008		False
Cluster_6314	1	0.0008		False
Cluster_15351	1	0.0008		False
Cluster_12259	1	0.0008		False
Cluster_11622	1	0.0008		False
Cluster_1400	1	0.0008		False
Cluster_20896	1	0.0008		False
Cluster_5517	1	0.0008		False
Cluster_13543	1	0.0008		False
Cluster_13957	1	0.0008		False
Cluster_20314	1	0.0008		False
Cluster_3697	1	0.0008		False
Cluster_795	1	0.0008		False
Cluster_12732	1	0.0008		False
Cluster_24662	1	0.0008		False
Cluster_699	1	0.0008		False
Cluster_26100	1	0.0008		False
Cluster_18753	1	0.0008		False
Cluster_13127	1	0.0008		False
Cluster_16272	1	0.0008		False
Cluster_7872	1	0.0008		False
Cluster_10308	1	0.0008		False
Cluster_24529	1	0.0008		False
Cluster_11631	1	0.0008		False
Cluster_16287	1	0.0008		False
Cluster_6248	1	0.0008		False
Cluster_11569	1	0.0008		False
Cluster_4267	1	0.0008		False
Cluster_2877	1	0.0008		False
Cluster_4144	1	0.0008		False
Cluster_12361	1	0.0008		False
Cluster_19694	1	0.0008		False
Cluster_15063	1	0.0008		False
Cluster_19260	1	0.0008		False
Cluster_24218	1	0.0008		False
Cluster_13393	1	0.0008		False
Cluster_8646	1	0.0008		False
Cluster_24645	1	0.0008		False
Cluster_3477	1	0.0008		False
Cluster_24934	1	0.0008		False
Cluster_4953	1	0.0008		False
Cluster_217	1	0.0008		False
Cluster_18829	1	0.0008		False
Cluster_14204	1	0.0008		False
Cluster_18021	1	0.0008		False
Cluster_143	1	0.0008		False
Cluster_5190	1	0.0008		False
Cluster_14555	1	0.0008		False
Cluster_9619	1	0.0008		False
Cluster_22886	1	0.0008		False
Cluster_23968	1	0.0008		False
Cluster_14626	1	0.0008		False
Cluster_11807	1	0.0008		False
Cluster_2471	1	0.0008		False
Cluster_5134	1	0.0008		False
Cluster_4722	1	0.0008		False
Cluster_16426	1	0.0008		False
Cluster_23581	1	0.0008		False
Cluster_21666	1	0.0008		False
Cluster_7202	1	0.0008		False
Cluster_22292	1	0.0008		False
Cluster_11106	1	0.0008		False
Cluster_23862	1	0.0008		False
Cluster_15318	1	0.0008		False
Cluster_5645	1	0.0008		False
Cluster_25635	1	0.0008		False
Cluster_19687	1	0.0008		False
Cluster_7541	1	0.0008		False
Cluster_252	1	0.0008		False
Cluster_1487	1	0.0008		False
Cluster_4973	1	0.0008		False
Cluster_6060	1	0.0008		False
Cluster_4416	1	0.0008		False
Cluster_5465	1	0.0008		False
Cluster_23447	1	0.0008		False
Cluster_21355	1	0.0008		False
Cluster_17330	1	0.0008		False
Cluster_9084	1	0.0008		False
Cluster_7268	1	0.0008		False
Cluster_14755	1	0.0008		False
Cluster_10865	1	0.0008		False
Cluster_20763	1	0.0008		False
Cluster_19672	1	0.0008		False
Cluster_22172	1	0.0008		False
Cluster_20323	1	0.0008		False
Cluster_8182	1	0.0008		False
Cluster_24743	1	0.0008		False
Cluster_20599	1	0.0008		False
Cluster_11903	1	0.0008		False
Cluster_954	1	0.0008		False
Cluster_10105	1	0.0008		False
Cluster_14845	1	0.0008		False
Cluster_9075	1	0.0008		False
Cluster_13251	1	0.0008		False
Cluster_11343	1	0.0008		False
Cluster_25533	1	0.0008		False
Cluster_682	1	0.0008		False
Cluster_5205	1	0.0008		False
Cluster_4014	1	0.0008		False
Cluster_5339	1	0.0008		False
Cluster_15891	1	0.0008		False
Cluster_12686	1	0.0008		False
Cluster_13729	1	0.0008		False
Cluster_15099	1	0.0008		False
Cluster_20356	1	0.0008		False
Cluster_8900	1	0.0008		False
Cluster_23460	1	0.0008		False
Cluster_7408	1	0.0008		False
Cluster_1048	1	0.0008		False
Cluster_16981	1	0.0008		False
Cluster_10033	1	0.0008		False
Cluster_11866	1	0.0008		False
Cluster_15385	1	0.0008		False
Cluster_20971	1	0.0008		False
Cluster_24127	1	0.0008		False
Cluster_25919	1	0.0008		False
Cluster_15835	1	0.0008		False
Cluster_316	1	0.0008		False
Cluster_17005	1	0.0008		False
Cluster_6922	1	0.0008		False
Cluster_19512	1	0.0008		False
Cluster_8206	1	0.0008		False
Cluster_2467	1	0.0008		False
Cluster_1626	1	0.0008		False
Cluster_2300	1	0.0008		False
Cluster_3641	1	0.0008		False
Cluster_6753	1	0.0008		False
Cluster_12026	1	0.0008		False
Cluster_3461	1	0.0008		False
Cluster_7793	1	0.0008		False
Cluster_7224	1	0.0008		False
Cluster_20665	1	0.0008		False
Cluster_7462	1	0.0008		False
Cluster_4598	1	0.0008		False
Cluster_13529	1	0.0008		False
Cluster_21895	1	0.0008		False
Cluster_233	1	0.0008		False
Cluster_1260	1	0.0008		False
Cluster_16064	1	0.0008		False
Cluster_4271	1	0.0008		False
Cluster_2861	1	0.0008		False
Cluster_22062	1	0.0008		False
Cluster_13645	1	0.0008		False
Cluster_10406	1	0.0008		False
Cluster_18843	1	0.0008		False
Cluster_14581	1	0.0008		False
Cluster_3867	1	0.0008		False
Cluster_25052	1	0.0008		False
Cluster_6577	1	0.0008		False
Cluster_17813	1	0.0008		False
Cluster_1371	1	0.0008		False
Cluster_23555	1	0.0008		False
Cluster_6608	1	0.0008		False
Cluster_5374	1	0.0008		False
Cluster_22789	1	0.0008		False
Cluster_10239	1	0.0008		False
Cluster_17875	1	0.0008		False
Cluster_18960	1	0.0008		False
Cluster_2515	1	0.0008		False
Cluster_9748	1	0.0008		False
Cluster_21822	1	0.0008		False
Cluster_10440	1	0.0008		False
Cluster_2387	1	0.0008		False
Cluster_6119	1	0.0008		False
Cluster_19090	1	0.0008		False
Cluster_11593	1	0.0008		False
Cluster_20909	1	0.0008		False
Cluster_1249	1	0.0008		False
Cluster_1775	1	0.0008		False
Cluster_8856	1	0.0008		False
Cluster_1351	1	0.0008		False
Cluster_7382	1	0.0008		False
Cluster_21039	1	0.0008		False
Cluster_6442	1	0.0008		False
Cluster_3381	1	0.0008		False
Cluster_22589	1	0.0008		False
Cluster_16647	1	0.0008		False
Cluster_15173	1	0.0008		False
Cluster_5354	1	0.0008		False
Cluster_6662	1	0.0008		False
Cluster_893	1	0.0008		False
Cluster_2216	1	0.0008		False
Cluster_14447	1	0.0008		False
Cluster_7597	1	0.0008		False
Cluster_1966	1	0.0008		False
Cluster_5875	1	0.0008		False
Cluster_3881	1	0.0008		False
Cluster_25042	1	0.0008		False
Cluster_5854	1	0.0008		False
Cluster_1851	1	0.0008		False
Cluster_12382	1	0.0008		False
Cluster_7882	1	0.0008		False
Cluster_8961	1	0.0008		False
Cluster_9211	1	0.0008		False
Cluster_5375	1	0.0008		False
Cluster_21017	1	0.0008		False
Cluster_5751	1	0.0008		False
Cluster_1754	1	0.0008		False
Cluster_20796	1	0.0008		False
Cluster_17673	1	0.0008		False
Cluster_21148	1	0.0008		False
Cluster_12029	1	0.0008		False
Cluster_9039	1	0.0008		False
Cluster_2887	1	0.0008		False
Cluster_2932	1	0.0008		False
Cluster_2413	1	0.0008		False
Cluster_13960	1	0.0008		False
Cluster_12821	1	0.0008		False
Cluster_2976	1	0.0008		False
Cluster_10217	1	0.0008		False
Cluster_2765	1	0.0008		False
Cluster_16030	1	0.0008		False
Cluster_13655	1	0.0008		False
Cluster_3367	1	0.0008		False
Cluster_5771	1	0.0008		False
Cluster_10471	1	0.0008		False
Cluster_23745	1	0.0008		False
Cluster_5355	1	0.0008		False
Cluster_16657	1	0.0008		False
Cluster_25310	1	0.0008		False
Cluster_1774	1	0.0008		False
Cluster_13843	1	0.0008		False
Cluster_20596	1	0.0008		False
Cluster_5874	1	0.0008		False
Cluster_8376	1	0.0008		False
Cluster_21693	1	0.0008		False
Cluster_20261	1	0.0008		False
Cluster_4911	1	0.0008		False
Cluster_12938	1	0.0008		False
Cluster_13726	1	0.0008		False
Cluster_10450	1	0.0008		False
Cluster_2361	1	0.0008		False
Cluster_17615	1	0.0008		False
Cluster_283	1	0.0008		False
Cluster_12214	1	0.0008		False
Cluster_11869	1	0.0008		False
Cluster_26123	1	0.0008		False
Cluster_11061	1	0.0008		False
Cluster_5189	1	0.0008		False
Cluster_10742	1	0.0008		False
Cluster_4301	1	0.0008		False
Cluster_10699	1	0.0008		False
Cluster_23434	1	0.0008		False
Cluster_15633	1	0.0008		False
Cluster_20906	1	0.0008		False
Cluster_343	1	0.0008		False
Cluster_14198	1	0.0008		False
Cluster_2137	1	0.0008		False
Cluster_18529	1	0.0008		False
Cluster_23762	1	0.0008		False
Cluster_10325	1	0.0008		False
Cluster_11428	1	0.0008		False
Cluster_15207	1	0.0008		False
Cluster_10765	1	0.0008		False
Cluster_14278	1	0.0008		False
Cluster_24753	1	0.0008		False
Cluster_8621	1	0.0008		False
Cluster_23089	1	0.0008		False
Cluster_24468	1	0.0008		False
Cluster_2800	1	0.0008		False
Cluster_7	1	0.0008		False
Cluster_13241	1	0.0008		False
Cluster_1201	1	0.0008		False
Cluster_9074	1	0.0008		False
Cluster_7132	1	0.0008		False
Cluster_9283	1	0.0008		False
Cluster_18729	1	0.0008		False
Cluster_8504	1	0.0008		False
Cluster_8065	1	0.0008		False
Cluster_8798	1	0.0008		False
Cluster_5839	1	0.0008		False
Cluster_20940	1	0.0008		False
Cluster_1542	1	0.0008		False
Cluster_1457	1	0.0008		False
Cluster_4705	1	0.0008		False
Cluster_14643	1	0.0008		False
Cluster_16108	1	0.0008		False
Cluster_3487	1	0.0008		False
Cluster_12223	1	0.0008		False
Cluster_18270	1	0.0008		False
Cluster_23395	1	0.0008		False
Cluster_7225	1	0.0008		False
Cluster_25065	1	0.0008		False
Cluster_19257	1	0.0008		False
Cluster_22055	1	0.0008		False
Cluster_18190	1	0.0008		False
Cluster_9054	1	0.0008		False
Cluster_7156	1	0.0008		False
Cluster_5428	1	0.0008		False
Cluster_10565	1	0.0008		False
Cluster_23629	1	0.0008		False
Cluster_24553	1	0.0008		False
Cluster_2481	1	0.0008		False
Cluster_4681	1	0.0008		False
Cluster_1835	1	0.0008		False
Cluster_4809	1	0.0008		False
Cluster_15224	1	0.0008		False
Cluster_4078	1	0.0008		False
Cluster_21003	1	0.0008		False
Cluster_25442	1	0.0008		False
Cluster_17171	1	0.0008		False
Cluster_25750	1	0.0008		False
Cluster_24564	1	0.0008		False
Cluster_22857	1	0.0008		False
Cluster_21417	1	0.0008		False
Cluster_3469	1	0.0008		False
Cluster_25999	1	0.0008		False
Cluster_9990	1	0.0008		False
Cluster_10203	1	0.0008		False
Cluster_14630	1	0.0008		False
Cluster_17291	1	0.0008		False
Cluster_25771	1	0.0008		False
Cluster_23538	1	0.0008		False
Cluster_20933	1	0.0008		False
Cluster_17150	1	0.0008		False
Cluster_8923	1	0.0008		False
Cluster_21135	1	0.0008		False
Cluster_17566	1	0.0008		False
Cluster_20719	1	0.0008		False
Cluster_1334	1	0.0008		False
Cluster_12945	1	0.0008		False
Cluster_586	1	0.0008		False
Cluster_17235	1	0.0008		False
Cluster_24324	1	0.0008		False
Cluster_25166	1	0.0008		False
Cluster_10071	1	0.0008		False
Cluster_24432	1	0.0008		False
Cluster_15811	1	0.0008		False
Cluster_12305	1	0.0008		False
Cluster_8772	1	0.0008		False
Cluster_18638	1	0.0008		False
Cluster_4058	1	0.0008		False
Cluster_13110	1	0.0008		False
Cluster_6138	1	0.0008		False
Cluster_24421	1	0.0008		False
Cluster_23738	1	0.0008		False
Cluster_15496	1	0.0008		False
Cluster_17766	1	0.0008		False
Cluster_20519	1	0.0008		False
Cluster_11461	1	0.0008		False
Cluster_19656	1	0.0008		False
Cluster_22560	1	0.0008		False
Cluster_19525	1	0.0008		False
Cluster_19808	1	0.0008		False
Cluster_7077	1	0.0008		False
Cluster_19649	1	0.0008		False
Cluster_11775	1	0.0008		False
Cluster_23034	1	0.0008		False
Cluster_21873	1	0.0008		False
Cluster_12962	1	0.0008		False
Cluster_8663	1	0.0008		False
Cluster_21436	1	0.0008		False
Cluster_2036	1	0.0008		False
Cluster_11028	1	0.0008		False
Cluster_9979	1	0.0008		False
Cluster_4259	1	0.0008		False
Cluster_1185	1	0.0008		False
Cluster_1241	1	0.0008		False
Cluster_11513	1	0.0008		False
Cluster_23489	1	0.0008		False
Cluster_19010	1	0.0008		False
Cluster_13380	1	0.0008		False
Cluster_6097	1	0.0008		False
Cluster_15858	1	0.0008		False
Cluster_15275	1	0.0008		False
Cluster_16256	1	0.0008		False
Cluster_10009	1	0.0008		False
Cluster_25465	1	0.0008		False
Cluster_14141	1	0.0008		False
Cluster_1502	1	0.0008		False
Cluster_7057	1	0.0008		False
Cluster_4745	1	0.0008		False
Cluster_79	1	0.0008		False
Cluster_11713	1	0.0008		False
Cluster_19902	1	0.0008		False
Cluster_11688	1	0.0008		False
Cluster_3175	1	0.0008		False
Cluster_19774	1	0.0008		False
Cluster_22455	1	0.0008		False
Cluster_21209	1	0.0008		False
Cluster_13986	1	0.0008		False
Cluster_13298	1	0.0008		False
Cluster_25509	1	0.0008		False
Cluster_9959	1	0.0008		False
Cluster_12868	1	0.0008		False
Cluster_12294	1	0.0008		False
Cluster_25169	1	0.0008		False
Cluster_13864	1	0.0008		False
Cluster_2558	1	0.0008		False
Cluster_5181	1	0.0008		False
Cluster_5245	1	0.0008		False
Cluster_11917	1	0.0008		False
Cluster_2128	1	0.0008		False
Cluster_15302	1	0.0008		False
Cluster_18298	1	0.0008		False
Cluster_9653	1	0.0008		False
Cluster_25390	1	0.0008		False
Cluster_18178	1	0.0008		False
Cluster_23060	1	0.0008		False
Cluster_23227	1	0.0008		False
Cluster_5546	1	0.0008		False
Cluster_6333	1	0.0008		False
Cluster_21613	1	0.0008		False
Cluster_6388	1	0.0008		False
Cluster_22159	1	0.0008		False
Cluster_1008	1	0.0008		False
Cluster_12174	1	0.0008		False
Cluster_17622	1	0.0008		False
Cluster_22445	1	0.0008		False
Cluster_2578	1	0.0008		False
Cluster_9227	1	0.0008		False
Cluster_21675	1	0.0008		False
Cluster_9673	1	0.0008		False
Cluster_18380	1	0.0008		False
Cluster_17405	1	0.0008		False
Cluster_18830	1	0.0008		False
Cluster_8246	1	0.0008		False
Cluster_12426	1	0.0008		False
Cluster_10177	1	0.0008		False
Cluster_14921	1	0.0008		False
Cluster_8545	1	0.0008		False
Cluster_23185	1	0.0008		False
Cluster_25288	1	0.0008		False
Cluster_25996	1	0.0008		False
Cluster_17631	1	0.0008		False
Cluster_1062	1	0.0008		False
Cluster_4744	1	0.0008		False
Cluster_20716	1	0.0008		False
Cluster_17569	1	0.0008		False
Cluster_5818	1	0.0008		False
Cluster_9219	1	0.0008		False
Cluster_8969	1	0.0008		False
Cluster_15609	1	0.0008		False
Cluster_807	1	0.0008		False
Cluster_5437	1	0.0008		False
Cluster_22100	1	0.0008		False
Cluster_9762	1	0.0008		False
Cluster_21624	1	0.0008		False
Cluster_10312	1	0.0008		False
Cluster_8420	1	0.0008		False
Cluster_3297	1	0.0008		False
Cluster_20537	1	0.0008		False
Cluster_6468	1	0.0008		False
Cluster_25452	1	0.0008		False
Cluster_11936	1	0.0008		False
Cluster_5831	1	0.0008		False
Cluster_5790	1	0.0008		False
Cluster_1834	1	0.0008		False
Cluster_536	1	0.0008		False
Cluster_22847	1	0.0008		False
Cluster_12287	1	0.0008		False
Cluster_25506	1	0.0008		False
Cluster_6648	1	0.0008		False
Cluster_23315	1	0.0008		False
Cluster_13638	1	0.0008		False
Cluster_21206	1	0.0008		False
Cluster_1890	1	0.0008		False
Cluster_5113	1	0.0008		False
Cluster_22534	1	0.0008		False
Cluster_17106	1	0.0008		False
Cluster_15650	1	0.0008		False
Cluster_21084	1	0.0008		False
Cluster_20737	1	0.0008		False
Cluster_15965	1	0.0008		False
Cluster_9530	1	0.0008		False
Cluster_19646	1	0.0008		False
Cluster_275	1	0.0008		False
Cluster_11880	1	0.0008		False
Cluster_21240	1	0.0008		False
Cluster_25706	1	0.0008		False
Cluster_4536	1	0.0008		False
Cluster_7786	1	0.0008		False
Cluster_4572	1	0.0008		False
Cluster_10284	1	0.0008		False
Cluster_25540	1	0.0008		False
Cluster_20844	1	0.0008		False
Cluster_24104	1	0.0008		False
Cluster_10619	1	0.0008		False
Cluster_21439	1	0.0008		False
Cluster_6402	1	0.0008		False
Cluster_14047	1	0.0008		False
Cluster_23486	1	0.0008		False
Cluster_24730	1	0.0008		False
Cluster_12660	1	0.0008		False
Cluster_18313	1	0.0008		False
Cluster_10991	1	0.0008		False
Cluster_11482	1	0.0008		False
Cluster_4651	1	0.0008		False
Cluster_3835	1	0.0008		False
Cluster_22303	1	0.0008		False
Cluster_10220	1	0.0008		False
Cluster_24864	1	0.0008		False
Cluster_22557	1	0.0008		False
Cluster_25567	1	0.0008		False
Cluster_6424	1	0.0008		False
Cluster_6262	1	0.0008		False
Cluster_17866	1	0.0008		False
Cluster_6173	1	0.0008		False
Cluster_23388	1	0.0008		False
Cluster_19892	1	0.0008		False
Cluster_10579	1	0.0008		False
Cluster_25850	1	0.0008		False
Cluster_11211	1	0.0008		False
Cluster_20554	1	0.0008		False
Cluster_7000	1	0.0008		False
Cluster_18068	1	0.0008		False
Cluster_13202	1	0.0008		False
Cluster_4897	1	0.0008		False
Cluster_4033	1	0.0008		False
Cluster_11005	1	0.0008		False
Cluster_17167	1	0.0008		False
Cluster_376	1	0.0008		False
Cluster_4088	1	0.0008		False
Cluster_1660	1	0.0008		False
Cluster_20011	1	0.0008		False
Cluster_6208	1	0.0008		False
Cluster_6523	1	0.0008		False
Cluster_6153	1	0.0008		False
Cluster_23151	1	0.0008		False
Cluster_20819	1	0.0008		False
Cluster_10644	1	0.0008		False
Cluster_25327	1	0.0008		False
Cluster_20205	1	0.0008		False
Cluster_23290	1	0.0008		False
Cluster_18375	1	0.0008		False
Cluster_23921	1	0.0008		False
Cluster_9843	1	0.0008		False
Cluster_3359	1	0.0008		False
Cluster_19508	1	0.0008		False
Cluster_1226	1	0.0008		False
Cluster_6878	1	0.0008		False
Cluster_15463	1	0.0008		False
Cluster_19427	1	0.0008		False
Cluster_17793	1	0.0008		False
Cluster_6009	1	0.0008		False
Cluster_20676	1	0.0008		False
Cluster_703	1	0.0008		False
Cluster_26045	1	0.0008		False
Cluster_25273	1	0.0008		False
Cluster_6944	1	0.0008		False
Cluster_3568	1	0.0008		False
Cluster_7624	1	0.0008		False
Cluster_12328	1	0.0008		False
Cluster_24638	1	0.0008		False
Cluster_12768	1	0.0008		False
Cluster_16026	1	0.0008		False
Cluster_11813	1	0.0008		False
Cluster_13530	1	0.0008		False
Cluster_18764	1	0.0008		False
Cluster_3241	1	0.0008		False
Cluster_4326	1	0.0008		False
Cluster_21715	1	0.0008		False
Cluster_11875	1	0.0008		False
Cluster_5605	1	0.0008		False
Cluster_21773	1	0.0008		False
Cluster_6719	1	0.0008		False
Cluster_3502	1	0.0008		False
Cluster_6858	1	0.0008		False
Cluster_17593	1	0.0008		False
Cluster_10501	1	0.0008		False
Cluster_23118	1	0.0008		False
Cluster_25215	1	0.0008		False
Cluster_18564	1	0.0008		False
Cluster_13730	1	0.0008		False
Cluster_23047	1	0.0008		False
Cluster_25648	1	0.0008		False
Cluster_20058	1	0.0008		False
Cluster_25001	1	0.0008		False
Cluster_1920	1	0.0008		False
Cluster_12568	1	0.0008		False
Cluster_10576	1	0.0008		False
Cluster_18730	1	0.0008		False
Cluster_9638	1	0.0008		False
Cluster_5151	1	0.0008		False
Cluster_1524	1	0.0008		False
Cluster_9683	1	0.0008		False
Cluster_11673	1	0.0008		False
Cluster_5521	1	0.0008		False
Cluster_7398	1	0.0008		False
Cluster_20816	1	0.0008		False
Cluster_808	1	0.0008		False
Cluster_3008	1	0.0008		False
Cluster_21977	1	0.0008		False
Cluster_545	1	0.0008		False
Cluster_23630	1	0.0008		False
Cluster_13183	1	0.0008		False
Cluster_15748	1	0.0008		False
Cluster_6945	1	0.0008		False
Cluster_6358	1	0.0008		False
Cluster_25658	1	0.0008		False
Cluster_20117	1	0.0008		False
Cluster_2490	1	0.0008		False
Cluster_1174	1	0.0008		False
Cluster_13432	1	0.0008		False
Cluster_18530	1	0.0008		False
Cluster_20601	1	0.0008		False
Cluster_10776	1	0.0008		False
Cluster_1889	1	0.0008		False
Cluster_547	1	0.0008		False
Cluster_21888	1	0.0008		False
Cluster_11248	1	0.0008		False
Cluster_5604	1	0.0008		False
Cluster_8221	1	0.0008		False
Cluster_6378	1	0.0008		False
Cluster_3718	1	0.0008		False
Cluster_11615	1	0.0008		False
Cluster_15548	1	0.0008		False
Cluster_22397	1	0.0008		False
Cluster_8893	1	0.0008		False
Cluster_17061	1	0.0008		False
Cluster_13421	1	0.0008		False
Cluster_14738	1	0.0008		False
Cluster_5020	1	0.0008		False
Cluster_2737	1	0.0008		False
Cluster_20387	1	0.0008		False
Cluster_1297	1	0.0008		False
Cluster_20837	1	0.0008		False
Cluster_12657	1	0.0008		False
Cluster_22123	1	0.0008		False
Cluster_15398	1	0.0008		False
Cluster_20372	1	0.0008		False
Cluster_18202	1	0.0008		False
Cluster_15667	1	0.0008		False
Cluster_24380	1	0.0008		False
Cluster_17507	1	0.0008		False
Cluster_25806	1	0.0008		False
Cluster_22953	1	0.0008		False
Cluster_22547	1	0.0008		False
Cluster_11780	1	0.0008		False
Cluster_16938	1	0.0008		False
Cluster_7776	1	0.0008		False
Cluster_17353	1	0.0008		False
Cluster_2479	1	0.0008		False
Cluster_23141	1	0.0008		False
Cluster_15044	1	0.0008		False
Cluster_20679	1	0.0008		False
Cluster_25611	1	0.0008		False
Cluster_9611	1	0.0008		False
Cluster_24178	1	0.0008		False
Cluster_1139	1	0.0008		False
Cluster_2650	1	0.0008		False
Cluster_16832	1	0.0008		False
Cluster_3209	1	0.0008		False
Cluster_7560	1	0.0008		False
Cluster_11580	1	0.0008		False
Cluster_1943	1	0.0008		False
Cluster_16377	1	0.0008		False
Cluster_22481	1	0.0008		False
Cluster_6041	1	0.0008		False
Cluster_24986	1	0.0008		False
Cluster_19083	1	0.0008		False
Cluster_20544	1	0.0008		False
Cluster_15280	1	0.0008		False
Cluster_24298	1	0.0008		False
Cluster_6796	1	0.0008		False
Cluster_16821	1	0.0008		False
Cluster_16029	1	0.0008		False
Cluster_6859	1	0.0008		False
Cluster_6718	1	0.0008		False
Cluster_3378	1	0.0008		False
Cluster_17583	1	0.0008		False
Cluster_10647	1	0.0008		False
Cluster_7906	1	0.0008		False
Cluster_18193	1	0.0008		False
Cluster_15057	1	0.0008		False
Cluster_11126	1	0.0008		False
Cluster_13658	1	0.0008		False
Cluster_3540	1	0.0008		False
Cluster_24550	1	0.0008		False
